date,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bathroomsx4,floorsx2
55,782900.0,4,3060,3898,0,0,3,10,2300,760,2014,2014,98027,47.5311,-122.073,2920,3448,13,4
361,529000.0,2,1540,9714,0,0,3,8,1540,0,2008,2008,98177,47.7628,-122.359,1840,8179,8,4
349,514700.0,3,1310,1072,0,0,3,8,1060,250,2008,2008,98107,47.6744,-122.374,1160,1266,13,4
18,409316.0,3,1800,3168,0,0,3,8,1800,0,2014,2014,98065,47.5342,-121.84100000000001,1800,3393,10,4
369,388598.0,3,2370,4200,0,0,3,8,2370,0,2014,2014,98038,47.3699,-122.01899999999999,2370,4370,10,4
301,415000.0,3,1445,1512,0,0,3,7,1300,145,2004,2004,98027,47.5341,-122.069,1445,1082,9,4
340,521500.0,3,1450,1619,0,0,3,8,1140,310,2006,2006,98122,47.6076,-122.304,1580,3472,9,4
110,580000.0,3,1740,1236,0,2,3,8,1740,0,2008,2008,98116,47.5891,-122.387,1740,1280,10,6
59,882566.0,4,3560,5265,0,0,3,8,3560,0,2014,2014,98052,47.7047,-122.113,3220,4892,10,6
341,525000.0,3,2130,1400,0,0,3,9,1080,1050,2010,2010,98118,47.5661,-122.29,1880,3132,11,4
213,515000.0,5,2980,4502,0,0,3,9,2980,0,2007,2007,98028,47.7698,-122.235,2850,4501,11,4
147,589410.0,3,2840,7201,0,0,3,9,2840,0,2014,2014,98065,47.5165,-121.883,2540,5260,12,4
326,757500.0,4,3420,6845,0,0,3,9,3420,0,2009,2009,98052,47.6777,-122.156,2800,5715,10,4
153,284000.0,3,1660,4083,0,0,3,7,1660,0,2013,2013,98038,47.3595,-122.045,1800,4087,10,4
330,338500.0,2,1150,711,0,0,3,7,1150,0,2013,2013,98027,47.5323,-122.071,1150,748,9,4
42,379500.0,3,1410,1287,0,0,3,7,1290,0,2005,2005,98027,47.5344,-122.068,1490,1435,9,4
82,550000.0,3,1420,1369,0,0,3,9,1340,80,2007,2007,98109,47.6472,-122.35700000000001,1540,2168,8,5
123,294900.0,3,1860,5025,0,0,3,8,1860,0,2010,2010,98038,47.3557,-122.059,2000,5550,10,4
38,345000.0,2,1340,1210,0,0,3,8,1120,220,2008,2008,98144,47.588,-122.305,1340,1213,6,4
283,450000.0,2,1530,1012,0,0,3,8,1200,330,2005,2005,98122,47.602,-122.306,1530,1425,6,4
348,420000.0,3,1509,1114,0,0,3,8,1509,0,2014,2014,98133,47.7049,-122.34,1509,2431,10,6
335,740000.0,3,2350,3798,0,0,3,8,2350,0,2013,2013,98029,47.543,-122.01,2020,3532,10,4
294,286000.0,2,1010,825,0,0,3,7,1010,0,2007,2007,98125,47.7124,-122.301,1128,1080,6,6
319,870000.0,5,4495,10079,0,0,3,9,3580,915,2013,2013,98011,47.7339,-122.209,4495,10079,14,4
196,727000.0,3,1580,991,0,0,3,9,1580,0,2009,2009,98119,47.6276,-122.359,1610,1297,10,6
278,395000.0,4,2750,7965,0,0,3,9,2750,0,2012,2012,98038,47.3479,-122.02799999999999,2750,6000,12,4
95,535000.0,4,1890,3615,0,0,3,7,1890,0,2005,2005,98029,47.5493,-121.999,1630,3280,9,4
241,255000.0,3,1320,963,0,0,3,7,1040,280,2007,2007,98106,47.5199,-122.35700000000001,1300,1285,9,4
166,260000.0,4,2150,3721,0,0,3,8,2150,0,2006,2006,98002,47.3363,-122.21700000000001,2150,3721,10,4
131,810000.0,4,3340,8384,0,0,3,9,3340,0,2014,2014,98052,47.6761,-122.152,1560,9429,10,4
213,359782.0,3,1850,3400,0,0,3,7,1850,0,2010,2010,98053,47.6871,-122.014,1850,3400,10,4
322,500000.0,2,1950,2162,0,0,3,9,1500,450,2012,2012,98118,47.5622,-122.292,1800,2457,10,4
178,1050000.0,5,4240,9588,0,0,3,9,4240,0,2014,2014,98053,47.6901,-122.01799999999999,4080,8425,13,4
299,810000.0,4,2700,2868,0,0,3,11,1920,780,2006,2006,98118,47.5685,-122.286,1430,3858,14,4
280,605000.0,5,3040,6000,0,0,3,8,2280,760,2011,2011,98065,47.5189,-121.876,3070,5558,16,4
319,730000.0,4,2460,7930,0,0,3,8,2460,0,2005,2005,98033,47.6684,-122.175,1850,9000,10,4
319,327000.0,4,2110,3825,0,0,3,7,2110,0,2013,2013,98042,47.358999999999995,-122.08200000000001,1950,3825,10,4
192,370000.0,2,780,1133,0,0,3,7,780,0,2009,2009,98144,47.5924,-122.295,1130,1270,4,4
54,459000.0,5,2640,6895,0,0,3,7,2640,0,2001,2001,98065,47.5298,-121.87899999999999,2640,5267,14,4
195,2900000.0,5,5190,14600,0,1,3,11,5190,0,2013,2013,98039,47.6102,-122.225,3840,19250,16,4
222,365000.0,4,2420,8404,0,0,3,8,2420,0,2013,2013,98042,47.372,-122.13,2440,4822,10,4
238,255000.0,4,1987,6000,0,0,3,7,1987,0,2011,2011,98001,47.2679,-122.255,1880,9589,10,4
76,375000.0,1,720,3166,0,0,3,6,720,0,1920,1920,98116,47.5811,-122.389,1140,6250,4,2
153,375000.0,2,1130,912,0,0,3,8,1000,130,2006,2006,98116,47.5638,-122.38799999999999,1500,1474,6,4
81,518380.0,4,2810,4500,0,0,3,9,2810,0,2014,2014,98038,47.3552,-122.023,2980,5046,10,4
80,346000.0,3,1500,1442,0,0,3,8,1150,350,2007,2007,98106,47.5592,-122.36200000000001,1500,1533,13,4
297,302059.0,4,1390,745,0,0,3,7,1390,0,2008,2008,98027,47.5393,-122.02600000000001,1390,942,8,6
17,575000.0,4,2500,4945,0,0,3,9,2500,0,2013,2013,98065,47.5185,-121.885,2760,6000,10,4
82,549950.0,4,3906,9674,0,2,3,9,3906,0,2014,2014,98001,47.2931,-122.264,2673,6500,14,4
293,900000.0,5,7120,40806,0,4,3,12,5480,1640,2007,2007,98006,47.5451,-122.11399999999999,3440,36859,24,4
70,397500.0,3,1470,1256,0,0,3,8,930,540,2006,2006,98122,47.6033,-122.309,1510,1797,10,4
203,1080000.0,5,3230,7560,0,0,3,10,3230,0,2007,2007,98052,47.6467,-122.118,3230,8580,14,4
355,775900.0,3,2700,5764,0,0,3,9,2700,0,2014,2014,98075,47.5618,-122.027,3270,14700,10,4
371,510000.0,4,4073,17334,0,0,3,8,4073,0,2008,2008,98001,47.2949,-122.27,1780,9625,10,4
119,471275.0,4,3361,5038,0,0,3,9,3361,0,2014,2014,98092,47.3269,-122.165,2316,4105,10,4
132,288000.0,4,1610,3560,0,0,3,7,1610,0,2010,2010,98038,47.3669,-122.02,1760,3692,9,4
167,989990.0,4,3830,7150,0,0,3,9,3830,0,2014,2014,98052,47.7049,-122.126,3640,6055,14,4
41,300000.0,3,1470,1235,0,0,3,7,1180,290,2008,2008,98108,47.5537,-122.31299999999999,1470,1243,13,4
52,664950.0,5,3190,7081,0,2,3,9,1890,1300,2013,2013,98178,47.50899999999999,-122.24,2270,7623,12,2
75,699188.0,4,3250,5478,0,0,3,9,3250,0,2014,2014,98065,47.5178,-121.887,3250,5482,13,4
305,390000.0,3,1490,4539,0,0,3,7,1490,0,2009,2009,98028,47.7607,-122.23299999999999,1750,4667,9,4
323,670000.0,5,2900,5155,0,0,3,8,2900,0,2008,2008,98075,47.5977,-122.008,2900,6176,11,4
68,487000.0,4,2540,5001,0,0,3,9,2540,0,2005,2005,98108,47.5423,-122.302,2360,6834,10,4
82,769995.0,5,3360,12080,0,0,3,9,3360,0,2014,2014,98011,47.7757,-122.17299999999999,3360,9724,11,4
6,321950.0,2,860,1277,0,0,3,7,860,0,2007,2007,98144,47.5842,-122.314,1280,1265,5,4
360,613500.0,4,3020,6068,0,0,3,9,3020,0,2006,2006,98072,47.773,-122.16,3240,5757,10,4
96,300000.0,3,1330,1200,0,0,3,7,1330,0,2002,2002,98133,47.7034,-122.344,1330,1206,10,6
207,400950.0,4,2578,4554,0,0,3,9,2578,0,2014,2014,98092,47.2603,-122.194,2647,4554,10,4
139,389517.0,4,2640,4725,0,0,3,8,2640,0,2014,2014,98038,47.371,-122.01700000000001,2370,4725,10,4
111,255000.0,3,1260,1133,0,0,3,7,810,450,2011,2011,98106,47.5261,-122.361,1260,1172,7,4
294,1080000.0,3,1990,1891,0,0,3,9,1990,0,2012,2012,98102,47.6271,-122.324,1990,3600,10,6
203,637850.0,5,3340,4900,0,2,3,9,2500,840,2014,2014,98065,47.5193,-121.87700000000001,3220,5200,13,4
118,636230.0,4,2840,6284,0,0,3,9,2840,0,2013,2013,98056,47.5135,-122.169,2790,7168,10,4
228,375000.0,3,1530,1131,0,0,3,8,1530,0,2009,2009,98103,47.6993,-122.346,1530,1445,10,6
33,586500.0,3,1780,1487,0,0,3,8,1600,180,2006,2006,98107,47.6539,-122.351,1780,1300,10,6
263,544000.0,4,2340,6973,0,0,3,8,1930,410,2005,2005,98065,47.5451,-121.882,2950,6908,10,4
96,425000.0,4,2390,5021,0,0,3,7,2390,0,2002,2002,98065,47.5353,-121.87899999999999,2520,5333,10,4
313,374950.0,4,2090,3777,0,0,3,8,2090,0,2012,2012,98038,47.3595,-122.042,2160,3993,10,4
314,294570.0,3,1140,8400,0,0,4,7,1140,0,1960,1960,98059,47.5022,-122.14399999999999,1400,9000,4,2
164,300000.0,3,1960,1477,0,0,3,7,1670,290,2012,2012,98059,47.4873,-122.166,1980,1467,10,4
131,395950.0,5,2738,6031,0,0,3,8,2738,0,2014,2014,98023,47.2962,-122.35,2738,5201,14,4
77,800000.0,4,3691,11088,0,1,3,8,3691,0,2013,2013,98074,47.6122,-122.059,3190,11270,10,4
89,439990.0,3,2340,5171,0,0,3,8,2340,0,2013,2013,98045,47.4832,-121.772,2790,5684,10,4
188,680000.0,4,2510,3763,0,0,3,8,1990,520,2013,2013,98052,47.7002,-122.103,2560,3820,14,4
320,677790.0,6,2800,4213,0,0,3,8,2800,0,1998,1998,98117,47.6892,-122.389,1440,3960,12,4
364,424950.0,3,1650,4777,0,0,3,8,1650,0,2013,2013,98065,47.5336,-121.84100000000001,1800,3331,10,4
333,223990.0,2,1061,2884,0,0,3,7,1061,0,2013,2013,98002,47.346000000000004,-122.21799999999999,1481,2887,9,4
376,498000.0,4,3402,14355,0,0,3,10,2846,556,2014,2014,98023,47.3009,-122.385,3402,8487,10,4
182,359950.0,4,2542,6120,0,0,3,8,2542,0,2014,2014,98030,47.3751,-122.18799999999999,2419,8984,10,4
194,530000.0,4,3010,9000,0,0,3,8,3010,0,2008,2008,98059,47.4987,-122.147,3250,5531,10,4
158,295000.0,3,1660,4898,0,0,3,7,1660,0,2011,2011,98038,47.3588,-122.044,1810,4462,10,4
172,255500.0,3,1770,5000,0,0,3,7,1770,0,2009,2009,98042,47.3358,-122.051,2230,5200,10,4
19,556000.0,3,1960,1168,0,0,3,9,1600,360,2007,2007,98027,47.5445,-122.014,2080,1423,12,4
69,277950.0,4,1889,6000,0,0,3,7,1889,0,2012,2012,98001,47.2676,-122.256,1990,6350,10,4
341,431000.0,4,3040,6000,0,0,3,9,3040,0,2007,2007,98038,47.3473,-122.03,2640,6000,10,4
199,780000.0,4,3420,6787,0,0,3,9,3420,0,2010,2010,98053,47.6962,-122.023,3450,6137,11,4
165,649000.0,3,1720,936,0,0,3,8,1030,690,2004,2004,98112,47.6201,-122.309,1720,1527,13,4
73,447000.0,3,1740,3043,0,0,3,7,1740,0,2012,2012,98011,47.744,-122.181,1920,2869,10,4
3,712198.0,4,2450,4247,0,0,3,8,2450,0,2013,2013,98052,47.7048,-122.113,2970,4685,10,4
105,277140.0,3,1190,785,0,0,3,8,920,270,2014,2014,98052,47.6781,-122.117,2820,5626,6,4
26,363000.0,4,3753,7204,0,0,3,10,3336,417,2008,2008,98023,47.3011,-122.385,3494,9375,10,4
276,598992.0,5,3440,6037,0,0,3,9,3440,0,2014,2014,98045,47.4765,-121.734,3270,6037,14,4
223,585000.0,3,2160,1250,0,0,3,8,1830,330,2010,2010,98119,47.6515,-122.375,1870,2825,10,6
90,1270000.0,4,3820,8850,0,0,3,10,3820,0,2014,2014,98033,47.6506,-122.195,2330,12000,11,4
286,380950.0,2,1120,1039,0,0,3,7,840,280,2007,2007,98144,47.5788,-122.315,1130,5400,8,4
67,333490.0,4,2250,3916,0,0,3,8,2250,0,2014,2014,98003,47.3413,-122.18,2156,3920,10,4
33,520000.0,3,1540,1487,0,0,3,8,1540,0,2011,2011,98027,47.5397,-122.027,1620,1104,13,4
158,315000.0,2,1240,705,0,0,3,7,1150,90,2009,2009,98027,47.5321,-122.073,1240,750,9,4
333,487000.0,2,1160,1118,0,0,3,8,1020,140,2007,2007,98117,47.6754,-122.375,1210,1118,6,4
98,424950.0,5,2760,3865,0,0,3,8,2760,0,2013,2013,98056,47.5049,-122.17,2590,4587,14,5
284,542300.0,3,1580,1487,0,0,3,9,1580,0,2013,2013,98199,47.6514,-122.38600000000001,1600,1525,9,6
223,320000.0,3,1480,1192,0,0,3,8,1180,300,2013,2013,98106,47.5556,-122.363,1330,1094,13,4
82,1140000.0,4,3740,11467,0,0,3,10,3740,0,2014,2014,98029,47.581,-122.022,2510,27520,13,4
227,425000.0,4,1950,5000,0,0,3,8,1950,0,2012,2012,98065,47.515,-121.87200000000001,2710,5000,10,4
182,474950.0,3,1530,1568,0,0,3,8,1530,0,2012,2012,98117,47.6998,-122.367,1460,1224,12,6
94,307635.0,3,1820,4200,0,0,3,8,1820,0,2014,2014,98038,47.3693,-122.01700000000001,2370,4200,10,4
222,834538.0,3,2760,6187,0,0,3,10,2760,0,2014,2014,98075,47.5821,-122.04700000000001,2760,6600,10,4
82,769995.0,5,3010,5398,0,0,3,9,3010,0,2014,2014,98074,47.6067,-122.053,3360,5407,11,4
357,820875.0,5,3860,9387,0,2,3,9,3860,0,2006,2006,98065,47.538000000000004,-121.85799999999999,3860,8979,13,4
318,595500.0,4,2490,6537,0,0,3,8,2490,0,2013,2013,98065,47.5185,-121.884,2520,5848,10,4
133,450000.0,4,3236,9608,0,0,3,10,3236,0,2005,2005,98030,47.3838,-122.195,3236,9660,10,4
354,695000.0,4,2830,14538,0,0,3,8,2830,0,2003,2003,98065,47.5405,-121.882,2270,6939,10,4
325,300000.0,3,1451,7159,0,0,3,7,1451,0,2010,2010,98042,47.3754,-122.163,2303,6126,8,2
52,515000.0,5,2910,5027,0,0,3,8,2040,0,2013,2013,98106,47.5543,-122.359,2910,5027,13,4
124,545000.0,3,1280,1845,0,0,3,8,1280,0,2009,2009,98105,47.662,-122.324,1450,1889,10,6
292,365000.0,3,1110,979,0,0,3,7,960,150,2008,2008,98144,47.5999,-122.3,1170,1400,9,4
73,718500.0,4,2840,8800,0,0,3,9,2840,0,2008,2008,98033,47.7029,-122.171,1840,7700,11,4
334,279800.0,3,1410,2052,0,0,3,8,1410,0,2014,2014,98106,47.5171,-122.34700000000001,1410,1988,7,4
146,486940.0,4,3250,13360,0,0,3,9,3250,0,2014,2014,98030,47.3524,-122.198,2612,14448,10,4
55,525000.0,4,3030,6625,0,0,3,8,3030,0,2011,2011,98059,47.4815,-122.152,3030,9620,11,4
84,345000.0,4,1983,6002,0,0,3,9,1983,0,2012,2012,98092,47.3281,-122.164,2502,4750,10,4
181,613000.0,3,2440,2812,0,0,3,8,1710,730,2005,2005,98027,47.5362,-122.072,2440,2836,13,4
115,370000.0,3,2313,5700,0,0,3,9,2313,0,2011,2011,98030,47.3572,-122.20200000000001,2323,5701,10,4
153,449500.0,3,1260,2556,0,0,3,7,1260,0,2005,2005,98029,47.5482,-121.99799999999999,1630,2844,9,4
349,515000.0,3,2000,3837,0,0,3,8,2000,0,2011,2011,98072,47.7713,-122.167,2210,4075,10,4
367,346100.0,2,1150,698,0,0,3,7,1150,0,2013,2013,98027,47.5323,-122.071,1150,757,7,4
221,398500.0,4,2820,6666,0,0,3,9,2820,0,2007,2007,98038,47.3473,-122.031,1880,7200,10,4
110,310000.0,2,1160,2500,0,0,3,7,1160,0,2008,2008,98014,47.6489,-121.911,970,7500,7,4
300,250000.0,3,1481,2820,0,0,3,7,1481,0,2012,2012,98002,47.3457,-122.21700000000001,1481,2889,9,4
96,1880000.0,5,4390,6220,0,3,3,9,3170,1220,2013,2013,98115,47.6789,-122.273,2740,6448,14,4
117,695000.0,2,1570,1207,0,0,3,9,1570,0,2007,2007,98004,47.6215,-122.20100000000001,1570,1206,7,6
117,1090000.0,4,3410,6541,0,2,3,9,2680,730,2007,2007,98126,47.5416,-122.38,2300,6345,12,4
94,864327.0,5,3480,6507,0,0,3,9,3480,0,2014,2014,98074,47.607,-122.053,3360,5398,13,4
45,749995.0,4,3430,9870,0,0,3,9,3430,0,2014,2014,98011,47.776,-122.17299999999999,3360,9724,13,4
39,525000.0,5,2880,8364,0,0,3,9,2880,0,2006,2006,98059,47.4893,-122.147,3010,8296,11,4
203,659950.0,3,2990,9413,0,0,3,10,2990,0,2006,2006,98028,47.7341,-122.234,1940,9600,10,4
4,1800000.0,5,4490,10279,0,0,3,10,3930,560,2013,2013,98004,47.5974,-122.20200000000001,2490,10279,20,4
180,950000.0,5,4100,8120,0,0,3,9,4100,0,2011,2011,98053,47.6917,-122.02,4100,7625,16,4
47,1400000.0,4,3870,10046,0,0,3,11,3870,0,2005,2005,98033,47.6651,-122.191,3560,10046,11,4
61,265050.0,2,800,2119,0,0,3,7,800,0,2008,2008,98106,47.553999999999995,-122.36200000000001,1020,4800,6,4
308,450000.0,3,1620,1057,0,0,3,8,1540,80,2009,2009,98027,47.5396,-122.02600000000001,1390,942,9,6
368,915000.0,4,2910,4356,0,0,3,8,2910,0,2010,2010,98034,47.6705,-122.146,2840,4181,10,6
59,963000.0,4,3530,8589,0,0,3,10,3530,0,2007,2007,98033,47.6975,-122.195,2470,9019,13,4
159,270000.0,4,2701,5821,0,0,3,7,2701,0,2013,2013,98092,47.2873,-122.177,2566,5843,10,4
83,294000.0,2,1380,889,0,0,3,7,1140,240,2012,2012,98126,47.5441,-122.369,1580,1397,10,4
34,700000.0,3,2050,4185,0,0,3,9,2050,0,2011,2011,98117,47.6922,-122.37100000000001,1150,5000,10,4
318,1070000.0,3,3370,8252,0,0,3,10,3370,0,2014,2014,98075,47.5965,-122.01299999999999,3710,8252,16,4
362,494900.0,3,2040,2500,0,0,3,7,1470,570,2008,2008,98126,47.573,-122.37200000000001,1410,2500,10,4
91,415000.0,3,1610,3600,0,0,3,8,1610,0,2010,2010,98072,47.771,-122.169,2210,3600,10,4
0,459990.0,3,2680,5539,0,0,3,8,2680,0,2013,2013,98045,47.4761,-121.734,2990,6037,10,4
154,882990.0,4,3560,6562,0,0,3,10,3560,0,2014,2014,98075,47.5929,-121.97399999999999,3710,6562,14,4
241,620000.0,4,3880,8244,0,0,3,10,3060,820,2007,2007,98019,47.7426,-121.976,3180,10947,14,4
286,375900.0,3,1824,7120,0,0,3,9,1824,0,2010,2010,98001,47.3457,-122.27,2409,6264,8,2
157,654000.0,3,2220,2873,0,0,3,10,2010,210,2012,2012,98027,47.5311,-122.074,2290,3213,10,4
327,1840000.0,4,4140,11007,0,0,3,10,4140,0,2013,2013,98040,47.5707,-122.21700000000001,2150,9663,13,4
222,215000.0,3,1322,6006,0,0,3,7,1322,0,2009,2009,98001,47.2706,-122.25399999999999,1440,6796,10,4
206,630500.0,3,1909,1300,0,0,3,8,1766,143,2006,2006,98103,47.6538,-122.352,1780,1248,10,6
189,855000.0,4,3460,7702,0,0,3,10,3460,0,2010,2010,98075,47.5942,-121.977,3380,7464,14,4
270,235245.0,4,1954,5075,0,0,3,8,1954,0,2007,2007,98001,47.2606,-122.25299999999999,1934,5000,10,4
69,770000.0,5,3000,7912,0,0,3,9,1610,1390,2007,2007,98033,47.6765,-122.175,2700,7205,10,2
48,734990.0,4,2650,6884,0,0,3,8,2650,0,2012,2012,98053,47.6901,-122.015,2520,5866,10,4
252,880000.0,4,2580,3436,0,0,3,8,2580,0,2013,2013,98033,47.6853,-122.21,1780,5772,10,4
257,525000.0,4,2650,4924,0,0,3,8,2650,0,2011,2011,98028,47.7734,-122.238,2380,4733,12,4
97,775000.0,4,3390,3960,0,0,3,10,3390,0,2008,2008,98027,47.5406,-121.995,2990,3400,14,4
363,687015.0,3,1470,873,0,0,3,10,1470,0,2009,2009,98119,47.6256,-122.36200000000001,1410,967,7,6
194,663000.0,3,1910,5125,0,0,3,9,1910,0,2006,2006,98029,47.5481,-121.995,1910,3215,10,4
332,815000.0,4,3030,7187,0,0,3,9,3030,0,2005,2005,98033,47.6934,-122.166,3030,7187,10,4
360,1050000.0,4,2930,25020,0,0,3,9,2930,0,2013,2013,98029,47.5514,-122.023,2400,32374,13,4
356,433190.0,3,1650,2787,0,0,3,8,1650,0,2014,2014,98065,47.5336,-121.838,1760,2787,10,4
222,725000.0,4,2870,5118,0,0,3,9,2870,0,2006,2006,98029,47.5544,-121.99,2940,4800,10,4
341,279950.0,3,1608,4800,0,0,3,8,1608,0,2013,2013,98092,47.2585,-122.20100000000001,2009,4800,10,4
329,272167.0,2,1620,3795,0,0,3,7,1620,0,2014,2014,98027,47.5321,-122.03399999999999,1620,6000,10,4
45,468500.0,3,1350,1186,0,0,3,8,1120,230,2007,2007,98117,47.6786,-122.375,1500,1605,10,4
31,298000.0,3,1950,3600,0,0,3,7,1950,0,2010,2010,98038,47.3658,-122.021,1870,4184,10,4
257,303500.0,6,3390,7200,0,0,3,8,2440,950,2007,2007,98118,47.5205,-122.288,2040,7214,18,4
343,308000.0,3,1300,1237,0,0,3,7,1060,240,2008,2008,98027,47.538999999999994,-122.02600000000001,1350,942,7,4
348,646800.0,3,2230,1407,0,0,3,8,1850,380,2014,2014,98027,47.5446,-122.01700000000001,2230,1407,12,5
245,530200.0,4,1880,3853,0,0,3,8,1880,0,2010,2010,98027,47.5636,-122.094,1890,3078,10,4
194,405000.0,5,3370,5092,0,0,3,7,3370,0,2006,2006,98038,47.3594,-122.036,2910,5092,10,4
83,529000.0,2,1320,1395,0,0,3,8,990,330,2014,2014,98107,47.6689,-122.36200000000001,1550,1519,10,4
129,675900.0,3,2920,9096,0,0,3,9,2920,0,2013,2013,98059,47.4855,-122.149,2930,7995,10,4
335,570000.0,3,1550,1280,0,0,3,9,1220,330,2013,2013,98199,47.6493,-122.384,1550,1579,13,4
238,375500.0,4,2301,6452,0,0,3,9,2301,0,2010,2010,98001,47.346000000000004,-122.26899999999999,2650,6054,10,4
172,445000.0,3,1710,1960,0,0,3,8,1360,350,2004,2004,98029,47.5479,-122.00299999999999,1420,955,13,4
248,1100000.0,4,2890,4164,0,0,3,9,2240,650,2013,2013,98033,47.676,-122.197,2354,3207,15,4
115,477000.0,3,2100,5060,0,0,3,7,2100,0,2006,2006,98108,47.563,-122.29799999999999,1520,2468,10,4
203,450000.0,3,2240,3360,0,0,3,8,2100,140,2014,2014,98178,47.4999,-122.23200000000001,1790,5873,11,4
328,427005.0,3,1460,1200,0,0,3,8,1460,0,2006,2006,98117,47.7,-122.367,1460,1245,12,6
298,720000.0,3,1370,1990,0,0,3,9,1370,0,2014,2014,98102,47.6434,-122.324,1730,1990,7,6
159,2230000.0,3,3760,5634,1,4,3,11,2830,930,2014,2014,98056,47.5285,-122.205,3560,5762,14,4
25,450800.0,4,2510,5311,0,0,3,9,2510,0,2009,2009,98056,47.5028,-122.17,1590,9583,13,4
119,461100.0,2,1210,1267,0,0,3,8,1120,90,2010,2010,98117,47.6783,-122.376,1360,1349,9,4
152,1060000.0,4,2990,6695,0,0,3,10,2990,0,2014,2014,98075,47.5817,-122.04700000000001,2760,6600,12,4
341,590000.0,3,1710,2875,0,0,3,8,1710,0,2006,2006,98116,47.5787,-122.39200000000001,1640,5750,10,4
75,478830.0,4,3274,4950,0,0,3,9,3274,0,2014,2014,98092,47.2603,-122.195,2578,4200,10,4
68,760000.0,4,3300,8365,0,0,3,9,3300,0,2014,2014,98126,47.5363,-122.37700000000001,1290,8369,9,6
62,1030000.0,4,4370,10860,0,0,3,11,4370,0,2008,2008,98059,47.5066,-122.148,3560,8070,14,4
42,385000.0,4,2050,5276,0,0,3,7,2050,0,2006,2006,98059,47.49100000000001,-122.15,2480,5447,10,4
14,500000.0,2,1310,1500,0,0,3,8,1160,150,2006,2006,98122,47.6112,-122.309,1320,1581,10,4
348,425000.0,3,1680,8000,0,0,3,7,1680,0,2012,2012,98014,47.6923,-121.869,1990,26336,6,3
126,552100.0,3,1330,1379,0,0,4,8,1120,210,2005,2005,98122,47.6126,-122.31299999999999,1810,1770,12,4
241,785000.0,3,1950,1983,0,0,3,9,1610,340,2009,2009,98004,47.6078,-122.20200000000001,2040,2131,12,6
325,615000.0,5,3090,7069,0,0,3,9,3090,0,2012,2012,98056,47.5114,-122.196,2480,8000,13,4
356,309000.0,3,1950,3825,0,0,3,7,1950,0,2013,2013,98042,47.3588,-122.08200000000001,1950,3825,10,4
294,369500.0,3,1108,1128,0,0,3,7,1108,0,2009,2009,98115,47.6961,-122.318,1285,1253,8,6
285,391000.0,4,2190,3850,0,0,3,7,2190,0,2006,2006,98059,47.4861,-122.161,2190,3980,9,4
180,465000.0,3,1590,1322,0,0,3,8,1060,530,2014,2014,98144,47.5753,-122.294,1530,5400,7,4
35,879950.0,4,3010,7215,0,0,3,9,3010,0,2014,2014,98033,47.6952,-122.178,3010,7215,11,4
174,372000.0,3,1330,1042,0,0,3,8,1060,270,2014,2014,98136,47.5522,-122.382,1440,2428,8,4
20,259000.0,3,1550,3569,0,0,3,7,1550,0,2011,2011,98002,47.3528,-122.211,2095,3402,10,4
66,374000.0,2,1260,1575,0,0,3,7,1260,0,2001,2001,98144,47.5914,-122.295,1220,1740,6,4
307,561000.0,4,2550,5395,0,0,3,8,2550,0,2001,2001,98065,47.5355,-121.874,2850,6109,10,4
336,610000.0,3,1300,1331,0,0,3,8,1300,0,2007,2007,98103,47.6607,-122.352,1450,5270,10,6
251,635000.0,3,2230,1407,0,0,3,8,1850,380,2014,2014,98027,47.5446,-122.01700000000001,2290,1407,12,5
56,235000.0,1,1170,1456,0,0,3,8,1070,0,2007,2007,98126,47.5493,-122.37200000000001,1360,1730,6,4
75,623300.0,4,4170,4524,0,0,3,9,3500,670,2007,2007,98072,47.7726,-122.162,3510,5001,14,4
174,412500.0,3,1680,5246,0,0,3,7,1680,0,2007,2007,98065,47.5206,-121.868,2430,6883,8,2
203,380000.0,4,2864,8035,0,0,3,8,2864,0,2014,2014,98030,47.3746,-122.189,2419,8984,13,6
52,497000.0,3,1630,3817,0,0,3,7,1630,0,2005,2005,98029,47.5485,-121.999,1630,3348,9,4
193,452000.0,4,2716,7850,0,0,3,9,2716,0,2014,2014,98030,47.352,-122.197,2580,14448,10,4
176,312000.0,3,1750,4076,0,0,3,7,1750,0,2013,2013,98038,47.3597,-122.045,1810,4090,10,4
140,469950.0,5,3223,6371,0,0,3,9,3223,0,2014,2014,98042,47.3588,-122.163,1979,19030,12,4
95,775000.0,5,2600,4284,0,0,3,9,2600,0,2014,2014,98136,47.5409,-122.39,1620,5000,10,4
360,679990.0,4,3320,8653,0,0,3,8,3320,0,2014,2014,98133,47.7521,-122.334,2140,8727,11,4
56,288790.0,4,1350,942,0,0,3,7,1350,0,2008,2008,98027,47.5401,-122.02600000000001,1390,942,8,6
341,800000.0,5,3410,4726,0,0,3,9,3410,0,2007,2007,98006,47.5459,-122.184,2810,5129,10,4
360,299000.0,3,1572,4000,0,0,3,8,1572,0,2013,2013,98092,47.2615,-122.198,1608,5175,10,4
272,332000.0,4,2300,4482,0,0,3,7,2300,0,2013,2013,98042,47.3599,-122.08200000000001,2300,3825,10,4
353,525000.0,1,1030,5923,0,0,3,8,1030,0,1940,1940,98105,47.6653,-122.305,2650,5000,6,2
