price,bedrooms,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,bathroomsx4,floorsx2
725000.0,4,7505,0,0,3,8,2630,0,1994,98052,11,4
840000.0,4,4000,0,0,5,8,1300,1030,1924,98105,7,4
425500.0,3,2752,0,0,3,8,1970,0,1978,98052,10,4
853505.0,3,14890,0,4,3,9,1770,1050,1985,98034,10,2
398000.0,2,10945,0,0,3,5,590,0,1983,98010,4,3
418500.0,3,4399,0,0,3,7,2060,0,2007,98065,10,4
826000.0,3,5000,0,0,3,9,1890,0,1929,98109,6,3
742000.0,4,10986,0,0,3,10,2810,0,1997,98075,10,4
180000.0,4,18581,0,0,3,6,1470,0,1924,98055,4,3
286000.0,4,8400,0,0,2,8,2190,0,1978,98023,7,4
421200.0,3,3060,0,0,3,7,1440,0,2003,98053,10,4
390000.0,3,14141,0,0,3,8,1500,980,1994,98038,12,2
739000.0,4,6737,0,0,3,9,2780,0,2002,98006,10,4
499900.0,4,12196,0,0,4,7,2180,0,1968,98027,12,4
670000.0,3,13805,0,0,3,8,3340,0,1950,98155,9,2
842500.0,3,3996,0,0,3,8,2150,410,1910,98112,9,3
492500.0,2,80400,0,0,4,7,1600,0,1978,98070,9,4
836500.0,3,7200,0,3,3,9,2230,0,1996,98118,10,6
334000.0,2,1818,0,0,4,7,900,0,1945,98199,4,4
179900.0,3,9920,0,0,3,6,1010,0,1977,98042,4,2
563000.0,3,5289,0,0,3,7,870,710,1940,98103,8,2
310000.0,3,6300,0,0,3,7,1890,0,2003,98038,10,4
335000.0,4,8817,0,0,3,7,1460,700,1965,98133,9,2
499950.0,4,8817,0,0,3,7,1460,700,1965,98133,9,2
658500.0,2,5101,0,0,3,8,1410,0,1927,98103,4,3
297000.0,2,1650,0,0,3,7,1430,0,1999,98125,6,6
780000.0,3,82031,0,2,3,6,866,1340,1983,98074,9,2
252500.0,3,6127,0,0,3,7,880,150,1947,98125,4,2
330000.0,3,1155,0,0,3,7,720,350,2005,98102,10,4
525000.0,3,9610,0,0,3,9,1730,590,1990,98011,10,2
365000.0,2,7500,0,0,4,7,1270,0,1982,98074,7,2
500000.0,4,9104,0,2,3,7,2570,0,1930,98116,12,4
179950.0,3,4875,0,0,5,6,920,0,1969,98042,4,2
440000.0,3,32379,0,0,3,7,1790,0,2007,98045,8,2
331000.0,4,5701,0,0,3,8,2483,0,2005,98030,12,4
780000.0,3,3000,0,0,3,9,2140,0,1905,98103,9,4
855000.0,3,4000,0,0,3,7,1300,600,1965,98103,7,2
225000.0,3,7739,0,0,3,8,1290,360,1986,98003,9,2
199000.0,3,9100,0,0,3,7,1510,0,1966,98003,4,2
550000.0,3,35200,0,0,3,8,2910,0,1979,98075,7,3
805000.0,3,4500,0,0,4,8,1880,830,1929,98115,8,3
261000.0,3,29308,0,0,3,7,950,860,1983,98042,6,2
347000.0,3,9198,0,0,3,7,940,0,1968,98052,4,2
390000.0,3,10240,0,0,3,7,1090,510,1979,98034,9,2
436000.0,4,3899,0,0,3,7,2640,0,2000,98011,10,4
557000.0,3,1587,0,0,3,8,1630,0,2004,98107,10,6
135000.0,3,9600,0,0,3,7,830,0,1959,98032,4,2
425000.0,3,14036,0,0,3,8,1800,0,1993,98019,10,4
648752.0,3,9953,0,0,5,8,1070,990,1964,98040,9,2
630100.0,4,11356,0,0,5,7,1160,750,1977,98033,11,2
269000.0,3,2625,0,0,3,7,1320,0,1986,98133,6,4
250000.0,3,5038,0,0,5,6,1220,0,1942,98056,4,2
475000.0,5,5298,0,0,3,7,3100,0,2007,98065,11,4
219000.0,3,10639,0,0,3,7,1080,0,1953,98002,4,3
416000.0,2,6650,0,0,5,6,880,0,1918,98117,4,2
179000.0,2,8914,0,0,3,6,720,0,1949,98188,4,2
302000.0,4,9120,0,0,4,7,2030,0,1988,98003,11,2
565000.0,4,8281,0,1,3,7,2040,0,1961,98033,8,4
281700.0,3,8316,0,0,3,7,1070,500,1962,98031,4,2
480000.0,2,3420,0,0,3,7,1500,0,1902,98103,4,2
775000.0,4,15358,0,0,3,9,3180,0,1988,98027,10,4
375000.0,3,11224,0,0,5,7,1260,0,1947,98155,7,2
345000.0,3,13860,0,0,3,7,1390,0,1979,98045,6,4
300000.0,3,9375,0,0,3,8,2240,610,1977,98055,12,2
364950.0,4,2992,0,0,3,8,2070,0,2002,98058,10,4
410000.0,3,7819,0,2,4,8,1760,890,1956,98056,13,2
231000.0,3,8817,0,0,3,7,1220,0,1978,98023,7,2
445000.0,3,8702,0,0,3,9,1630,0,1987,98056,8,2
530000.0,2,779,0,0,3,7,1595,190,1975,98004,10,4
353500.0,3,972,0,0,3,8,840,420,2008,98144,10,4
209950.0,3,11130,0,0,3,7,1380,0,1960,98003,6,2
650000.0,3,7200,0,0,4,8,1320,1010,1950,98118,7,2
325000.0,2,4239,0,0,3,7,840,0,1948,98126,4,2
257000.0,3,9516,0,0,3,8,1180,550,1978,98030,9,2
337000.0,4,5970,0,0,4,7,2230,0,2002,98042,10,4
541000.0,3,4038,0,0,3,8,1790,0,2005,98029,10,4
577500.0,3,10879,0,0,3,9,2280,0,1984,98074,10,4
560000.0,3,5128,0,1,3,8,1270,1160,1978,98136,10,2
750000.0,5,8560,0,0,3,8,1150,1080,1960,98008,12,2
407500.0,2,2971,0,2,3,7,770,0,1923,98102,4,2
530000.0,4,5000,0,0,4,7,944,870,1951,98115,7,2
235000.0,4,9350,0,0,4,7,1000,920,1977,98002,7,2
715000.0,4,3840,0,0,3,7,1170,690,1928,98117,10,3
795000.0,5,10000,0,0,4,7,1730,1020,1957,98008,12,2
465000.0,4,9653,0,0,4,9,1930,0,1968,98023,10,2
287600.0,3,8251,0,0,3,7,1950,0,1990,98001,10,4
445000.0,3,6449,0,0,3,7,1310,320,1986,98011,9,2
490000.0,4,16200,0,0,3,8,1630,480,1978,98072,9,2
565000.0,3,5000,0,1,3,8,1250,240,1954,98136,7,2
330000.0,3,1844,0,0,3,8,1320,420,2008,98106,10,4
463000.0,4,6000,0,2,3,7,1300,600,1961,98178,11,2
219500.0,3,6710,0,0,5,5,1090,0,1912,98002,4,3
622200.0,3,7200,0,0,3,7,1420,300,1959,98125,7,2
474800.0,2,1243,0,0,3,8,1400,0,2000,98103,13,6
465000.0,4,9702,0,0,5,7,1320,770,1965,98133,10,2
389950.0,3,9049,0,0,3,8,1580,0,1966,98177,7,2
650000.0,4,19864,0,0,4,8,2620,0,1984,98052,10,4
395000.0,3,2506,0,0,3,7,870,630,2003,98144,8,2
304500.0,4,5202,0,0,3,8,2030,0,2001,98031,10,4
307000.0,3,8484,0,0,3,6,1020,0,1949,98155,4,2
485000.0,3,7120,0,0,3,7,770,770,1938,98038,10,2
960000.0,4,10105,0,0,4,9,3180,0,1986,98040,10,4
710000.0,3,9160,0,0,3,9,2330,0,1997,98006,10,4
540000.0,3,23361,1,4,3,8,2150,450,1912,98146,10,3
601000.0,4,4200,0,0,5,7,1040,910,1951,98115,7,2
463828.0,5,13702,0,2,3,8,1650,1600,1965,98055,7,2
293000.0,4,8308,0,0,4,6,1130,0,1944,98166,4,3
597500.0,3,4800,0,0,3,7,2620,0,2002,98053,10,4
240000.0,2,45302,0,2,4,5,1120,0,1932,98045,4,2
284000.0,3,23103,0,0,3,7,1800,0,1968,98014,7,2
440000.0,4,10200,0,2,3,8,2000,180,1966,98028,7,2
340000.0,3,8136,0,0,3,7,980,980,1948,98106,7,2
363000.0,3,8136,0,0,3,7,980,980,1948,98106,7,2
270000.0,2,3600,0,0,3,6,1150,0,1910,98144,4,2
365000.0,4,6820,0,0,4,7,2800,0,1997,98042,10,4
428000.0,3,2550,0,0,3,7,780,530,1986,98103,8,2
600000.0,3,57499,0,0,3,8,2340,0,1988,98053,7,2
405000.0,3,10200,0,0,3,7,1430,0,1960,98033,10,2
339900.0,4,9748,0,1,3,8,1610,730,1981,98003,10,2
275000.0,3,11250,0,0,3,7,1290,0,1956,98166,4,2
361600.0,2,6380,0,0,3,6,760,0,1941,98115,4,2
1050000.0,3,4077,0,0,4,8,1530,560,1931,98112,8,3
959750.0,4,50002,0,2,4,8,2460,600,1957,98008,12,2
210000.0,3,7962,0,0,3,7,1110,0,1962,98146,4,2
258000.0,3,7879,0,0,3,7,1790,0,1998,98001,8,3
468000.0,3,9848,0,0,5,7,1830,0,1962,98056,6,2
710000.0,4,2910,0,2,3,8,1970,880,1905,98115,14,4
268000.0,3,6000,0,0,3,6,1420,0,1941,98146,4,2
115000.0,2,7252,0,0,3,5,790,0,1930,98146,4,2
500000.0,3,4307,0,0,3,8,2300,0,1998,98034,10,4
431000.0,3,71002,0,0,4,9,2440,0,1996,98022,10,2
241500.0,3,7349,0,0,3,7,870,440,1995,98030,8,2
300000.0,3,12000,0,0,3,7,1380,0,1963,98031,4,2
982000.0,4,10289,0,0,3,9,2790,0,1987,98006,10,4
248500.0,3,7293,0,0,3,8,1360,0,1988,98003,10,4
665000.0,4,5936,0,0,3,9,2510,0,1998,98075,10,4
380000.0,2,3910,0,0,3,6,780,0,1918,98126,4,2
220000.0,3,7998,0,0,4,7,1410,0,1940,98178,8,2
631500.0,4,5650,0,0,4,8,1910,620,1910,98116,8,3
386100.0,3,6760,0,0,5,7,1270,0,1972,98034,8,2
1050000.0,4,4606,0,3,4,9,1990,1190,1929,98199,18,4
650000.0,2,4000,0,0,4,7,1350,100,1903,98105,7,3
545000.0,4,53578,0,0,5,7,1160,880,1959,98038,7,2
870000.0,4,12001,0,0,4,9,2650,0,1984,98006,10,4
380000.0,3,8611,0,0,4,7,1240,0,1973,98133,7,2
265000.0,2,8423,0,2,3,6,820,0,1957,98055,4,2
645500.0,2,5202,0,0,4,7,1890,0,1909,98117,4,3
570000.0,3,3090,0,0,5,7,1270,0,1911,98117,8,4
1200000.0,4,11688,0,2,3,10,1760,1590,1995,98006,10,2
605000.0,2,3200,0,0,3,8,1550,0,1927,98112,4,3
199500.0,3,9812,0,0,4,7,920,0,1962,98001,4,2
445000.0,2,4800,0,0,3,6,950,0,1941,98144,4,2
495000.0,4,3570,0,0,4,7,1020,1020,1917,98144,7,2
594000.0,4,5200,0,0,4,7,1200,670,1937,98115,7,4
465000.0,3,5280,0,0,4,8,900,820,1943,98199,7,2
160000.0,2,13647,0,0,5,6,1020,0,1915,98022,4,2
340000.0,4,6099,0,0,3,9,2690,0,1998,98092,10,4
870000.0,4,41147,0,0,3,7,3090,0,1990,98052,8,2
249000.0,3,5150,0,0,4,6,1070,0,1940,98106,6,2
500000.0,4,7201,0,0,3,8,2050,0,1994,98033,9,4
220000.0,3,15600,0,0,3,7,1660,0,1981,98001,6,4
368500.0,5,9360,0,0,4,7,1520,1290,1965,98055,7,2
439950.0,4,14600,0,0,4,8,1720,740,1977,98042,9,2
179900.0,3,12000,0,0,3,6,1230,0,1970,98001,7,2
490000.0,4,4367,0,0,3,8,2360,0,2003,98011,10,4
425000.0,4,11890,0,0,2,7,980,750,1955,98004,7,2
533300.0,4,21806,0,0,3,9,2770,0,1991,98045,10,4
447500.0,4,3332,0,0,3,7,1630,140,1924,98118,8,4
768000.0,5,13640,0,0,4,8,3030,0,1980,98007,11,4
285000.0,3,6000,0,0,3,7,1320,0,1935,98178,7,3
415000.0,4,7886,0,0,3,7,1540,0,1967,98034,6,4
500000.0,3,4379,0,0,4,8,1580,0,1994,98029,9,4
337000.0,4,5772,0,0,3,8,3200,0,2003,98042,10,4
419950.0,4,6800,0,0,3,7,2220,0,2002,98059,10,4
290000.0,4,8162,0,0,5,7,1380,860,1946,98133,11,4
349950.0,2,4176,0,0,4,7,1040,600,1948,98118,7,2
330000.0,3,4950,0,0,4,7,1170,0,1960,98007,6,2
965000.0,4,34560,0,0,4,10,3160,0,1981,98072,9,2
515000.0,3,7851,0,0,3,8,2100,0,1986,98052,10,4
665000.0,4,17388,0,0,3,9,2600,0,1996,98059,10,4
265000.0,3,5999,0,0,4,7,1630,0,1985,98198,7,3
545400.0,3,19200,0,3,3,8,2340,510,2004,98023,8,2
350000.0,4,5606,0,0,3,9,2560,0,2004,98092,12,4
260000.0,2,1296,0,0,3,7,840,140,2001,98133,6,4
355000.0,3,8091,0,0,3,8,2160,0,2000,98003,8,3
879000.0,3,5156,0,0,4,9,2080,950,1929,98119,12,3
261590.0,2,6407,0,0,3,6,760,0,1943,98178,4,2
512500.0,3,2400,0,0,3,7,2260,0,1909,98122,12,4
600000.0,2,3200,0,0,5,7,880,680,1946,98199,7,2
417500.0,5,6664,0,0,3,7,1340,930,1995,98125,12,2
970000.0,5,15185,0,0,4,8,3480,0,1964,98040,12,4
316000.0,3,7479,0,0,4,7,1900,0,1992,98038,9,4
397500.0,4,9952,0,0,3,9,1650,700,1989,98031,12,2
270000.0,2,81021,0,3,4,9,1780,0,1954,98001,4,2
312900.0,4,4473,0,0,3,7,1630,0,2003,98038,10,4
325000.0,2,6908,0,0,3,6,1130,0,1945,98155,4,3
680000.0,3,3584,0,0,3,7,1070,1070,1952,98199,7,2
763000.0,4,7873,0,0,3,10,3220,0,1994,98075,10,4
475000.0,3,3300,0,0,3,7,1690,110,2004,98118,10,4
219000.0,2,940,0,0,3,7,809,0,2003,98136,10,4
415000.0,3,9694,0,0,3,7,1240,580,1977,98074,9,2
90000.0,2,7500,0,0,3,5,580,0,1943,98178,4,2
220000.0,2,7500,0,0,3,5,580,0,1943,98178,4,2
616000.0,3,5650,0,2,3,8,1520,1380,1959,98116,8,2
269500.0,2,74052,0,0,4,6,1140,0,1968,98022,4,2
395350.0,2,5754,0,0,4,6,1060,0,1917,98117,4,2
770000.0,4,7200,0,0,3,7,1260,1060,1943,98040,12,2
840000.0,4,43216,0,0,3,9,3450,0,2000,98072,10,4
428950.0,2,4441,0,0,3,8,1310,450,1950,98126,4,2
800000.0,4,6766,0,0,3,9,3370,0,2005,98052,15,4
401000.0,4,5753,0,0,3,7,1940,0,1947,98177,4,3
303697.0,4,7334,0,0,3,7,1600,920,1955,98125,8,2
355000.0,3,8968,0,0,3,7,1360,0,1956,98125,4,2
350000.0,2,5040,0,0,3,6,800,0,1960,98117,4,2
754999.0,4,9323,0,0,3,10,3010,0,1992,98075,10,4
982218.0,3,5500,0,2,3,9,2340,0,1988,98102,7,4
406500.0,3,8621,0,0,3,8,1780,0,1992,98059,8,2
565000.0,2,3000,0,0,5,7,860,860,1925,98103,7,2
160000.0,2,4500,0,0,3,6,830,0,1920,98118,4,2
220000.0,3,6320,0,0,3,6,890,200,1954,98146,4,2
970000.0,5,5040,0,2,3,9,2950,550,1927,98126,11,4
115000.0,3,6250,0,0,2,5,1080,0,1950,98168,4,2
124000.0,3,6250,0,0,2,5,1080,0,1950,98168,4,2
157000.0,3,6250,0,0,2,5,1080,0,1950,98168,4,2
183000.0,3,5200,0,0,5,6,870,0,1969,98042,4,2
527000.0,4,6163,0,0,3,9,2830,0,2000,98056,10,4
407193.0,4,14653,0,0,3,8,1880,0,1978,98014,8,4
535000.0,4,5600,0,0,3,7,2340,0,1921,98146,10,4
245000.0,3,13125,0,0,3,6,810,1230,1910,98168,8,2
337000.0,3,12750,0,0,3,7,1310,0,1993,98059,7,2
630000.0,3,6000,0,0,3,8,1090,380,1950,98033,8,2
320000.0,3,9900,0,0,4,7,1370,0,1983,98003,7,2
228500.0,3,7486,0,0,3,6,990,90,1942,98146,4,3
293000.0,3,7577,0,0,3,7,1990,0,1990,98023,10,4
447000.0,3,7000,0,0,4,7,1310,0,1958,98008,4,2
226500.0,3,10762,0,0,3,7,1130,510,1988,98042,7,2
436000.0,3,8000,0,0,4,7,1350,420,1976,98072,9,2
451000.0,3,4876,0,0,3,8,2050,0,2005,98072,10,4
315000.0,3,62290,0,0,3,5,1170,0,1986,98045,4,4
450000.0,2,7250,0,0,4,7,1340,0,1951,98125,4,2
635000.0,3,5300,0,0,5,7,1120,1120,1955,98117,6,2
292500.0,2,17743,0,0,4,5,880,0,1951,98031,4,2
329900.0,3,4905,0,0,3,8,2170,0,2004,98038,10,4
531000.0,2,6660,0,0,4,7,1260,0,1926,98115,6,3
725000.0,3,13300,0,0,3,7,1380,500,1967,98004,7,2
355300.0,3,7410,0,0,5,7,1620,0,1955,98133,10,2
280000.0,3,10022,0,0,3,7,1610,0,1996,98003,10,4
1100000.0,4,9143,0,0,4,10,3330,0,1995,98033,11,4
605004.0,4,4000,0,0,3,9,1370,0,1951,98199,8,4
260000.0,2,6000,0,0,3,6,690,0,1949,98118,4,2
748000.0,4,4979,0,0,4,7,2570,600,1925,98103,10,4
776000.0,2,6180,0,0,4,7,1010,980,1941,98115,8,2
425000.0,4,6095,0,0,4,6,1080,0,1924,98103,4,3
230000.0,4,14703,0,0,3,6,1090,780,1928,98118,4,3
418000.0,3,12075,0,0,3,7,1370,300,1958,98155,7,2
440000.0,4,28254,0,0,3,9,2800,0,2001,98038,10,4
858450.0,5,7977,0,0,3,9,3460,0,2011,98074,11,4
390000.0,3,12443,0,0,3,7,1930,0,1969,98045,8,2
957000.0,4,3836,0,0,3,9,1750,620,1969,98107,12,4
507000.0,3,6000,0,0,3,7,1180,0,1950,98115,4,2
575000.0,2,4750,0,0,4,7,1320,0,1928,98107,4,3
700000.0,3,4000,0,0,4,7,1350,0,1925,98103,7,3
239950.0,2,1452,0,0,3,7,1068,0,1990,98028,6,4
253000.0,3,8240,0,0,4,7,1040,540,1978,98030,4,2
540000.0,4,3417,0,0,3,7,1690,0,1907,98199,4,3
920000.0,4,4000,0,0,5,9,1870,550,1911,98105,13,3
496600.0,3,5562,0,0,3,8,1910,0,1988,98029,10,4
246000.0,3,10500,0,0,3,8,1130,310,1983,98023,9,2
350000.0,5,8400,0,0,3,7,1510,810,1963,98106,12,2
585000.0,3,4572,0,0,3,8,1670,0,1931,98117,8,3
450000.0,3,11700,0,0,4,7,1390,0,1966,98033,7,2
746000.0,3,8950,0,0,3,9,2620,0,1992,98006,10,4
598555.0,3,7880,0,0,3,9,3040,0,2004,98056,10,4
820000.0,3,10711,1,4,3,9,1560,1430,1976,98198,10,2
266500.0,3,5460,0,0,3,7,1210,530,1998,98038,9,2
625000.0,3,3600,0,0,3,7,1650,590,1901,98102,11,5
243500.0,4,6200,0,0,4,7,1610,0,1979,98198,8,2
340000.0,2,5829,0,0,3,6,700,0,1945,98103,4,2
559950.0,5,9519,0,0,3,8,1670,1060,2014,98155,12,2
315000.0,3,15114,0,0,3,7,1080,700,1980,98003,11,2
800000.0,3,3200,0,0,3,8,2060,0,1907,98102,12,4
550000.0,3,5111,0,0,5,7,1360,0,1934,98115,9,3
465000.0,3,14250,0,0,3,7,1430,0,1953,98033,8,2
465000.0,3,5752,0,0,3,7,1840,0,2003,98034,9,4
710000.0,4,8068,0,0,5,8,2000,0,1976,98006,9,4
505000.0,3,11012,0,0,3,8,1820,0,1988,98074,10,4
690000.0,3,16300,0,0,3,9,2330,0,1964,98034,7,4
217500.0,2,8400,0,0,4,7,1070,0,1980,98031,8,2
500000.0,2,3750,0,0,4,7,930,0,1909,98115,4,2
325000.0,2,5796,0,2,4,6,1040,0,1921,98155,8,2
500000.0,4,12436,0,0,3,8,1960,0,1984,98074,9,4
924000.0,3,5000,0,0,3,9,2200,0,1932,98199,6,3
345000.0,2,1034,0,0,3,8,830,0,2009,98144,6,4
599000.0,3,14680,0,0,3,8,1330,1230,1987,98052,8,2
211000.0,3,7620,0,0,5,6,1350,0,1941,98166,6,2
425000.0,4,21190,0,0,3,8,910,330,1974,98056,9,2
750000.0,4,8520,0,2,4,7,1810,1400,1976,98177,11,2
479000.0,3,3322,0,0,3,7,1690,0,2003,98053,10,4
612500.0,4,10623,0,0,3,9,2550,0,1992,98029,10,4
605000.0,5,34510,0,0,4,7,2690,550,1963,98029,7,4
389900.0,3,59241,0,0,3,7,2160,0,2007,98042,10,2
710000.0,4,5000,0,0,3,9,3060,0,2006,98059,10,4
295000.0,3,8564,0,0,4,7,1690,0,1992,98038,10,4
275250.0,3,7199,0,0,4,7,1520,0,1992,98038,9,4
250000.0,4,5770,0,0,3,7,2040,0,1994,98038,10,4
709000.0,3,18000,0,0,4,8,2180,180,1951,98177,8,2
399500.0,4,4840,0,0,4,7,1360,0,1928,98126,7,3
225000.0,3,9202,0,0,4,7,2000,0,1992,98038,10,4
500000.0,3,4648,0,0,3,8,1650,0,2001,98075,10,4
364900.0,3,8304,0,0,3,8,2500,0,1997,98031,12,4
356000.0,3,7500,0,0,3,7,1140,0,1976,98074,6,2
616750.0,3,47743,0,0,3,9,2140,0,1978,98106,6,3
755000.0,3,6600,0,2,3,8,2870,0,1984,98008,11,4
327500.0,2,8183,0,0,5,6,830,0,1950,98155,4,2
605000.0,3,10139,0,0,3,8,1960,0,1984,98074,9,4
179950.0,4,5200,0,0,3,6,1130,0,1968,98042,6,2
349950.0,4,15600,0,0,5,7,1764,0,1942,98058,8,2
1080000.0,3,5800,0,0,4,8,1650,1120,1959,98199,11,2
425000.0,3,12247,0,0,3,9,2650,0,2002,98001,10,4
990000.0,3,6350,0,0,5,9,2370,130,1979,98122,11,4
410000.0,3,19000,0,3,4,7,2710,0,1950,98166,4,4
590000.0,3,8800,0,0,4,8,2490,0,1975,98006,9,4
242000.0,3,7560,0,0,3,7,1500,0,1979,98003,7,2
775000.0,3,13747,0,0,5,5,580,580,1931,98075,8,2
680000.0,4,6200,0,2,5,8,1440,440,1954,98146,6,2
217000.0,3,4200,0,0,3,7,1340,0,2002,98002,10,4
395000.0,3,3953,0,0,3,8,1960,0,1999,98059,10,4
572500.0,3,9791,0,0,4,8,1500,530,1984,98059,9,2
559900.0,5,6380,0,0,3,7,1440,760,1987,98125,12,2
845000.0,3,4750,0,0,5,9,1840,700,1930,98117,8,3
241000.0,3,7131,0,0,3,8,1520,0,1993,98023,8,2
475000.0,3,2805,0,0,3,7,1340,0,1919,98144,7,3
575000.0,2,5810,0,0,3,7,1400,0,1940,98103,6,4
475000.0,4,10260,0,0,4,7,1030,550,1955,98007,6,2
600000.0,2,6897,0,0,4,7,1060,1060,1923,98118,4,2
515000.0,2,5200,0,0,4,7,1040,600,1937,98199,4,2
425000.0,3,8400,0,0,3,8,1520,0,1977,98034,9,2
565000.0,4,3875,0,0,4,7,1710,0,1907,98122,8,3
498000.0,2,8282,0,0,3,6,1140,0,1924,98033,8,2
739000.0,4,3800,0,0,5,8,1800,920,1919,98115,12,4
355000.0,2,4000,0,0,4,7,950,700,1947,98108,7,2
263000.0,3,7485,0,0,4,8,1330,460,1979,98023,7,2
375000.0,4,6834,0,0,3,7,1680,0,1948,98125,7,3
322000.0,3,12231,0,0,4,7,1250,950,1964,98056,7,2
325000.0,2,5100,0,0,3,6,830,0,1941,98103,4,2
290000.0,2,4800,0,0,3,7,770,0,1943,98136,4,2
809950.0,4,6181,0,0,3,10,3280,0,2001,98074,10,4
969500.0,3,3025,0,2,4,8,1220,860,1984,98122,13,4
665000.0,4,43091,0,0,4,9,2790,0,1989,98077,10,4
272450.0,3,7332,0,0,3,7,1780,0,1987,98038,9,4
427000.0,4,9750,0,0,4,7,1460,0,1967,98008,7,2
261500.0,3,8174,0,0,3,8,1410,0,1958,98056,4,2
488800.0,4,9665,0,0,4,8,1300,870,1976,98006,9,2
340000.0,2,5200,0,0,3,6,690,0,1918,98136,4,2
398950.0,4,10297,0,0,3,8,3000,0,2003,98042,12,4
217000.0,3,5200,0,0,5,6,870,0,1969,98042,4,2
160000.0,4,7350,0,0,4,6,770,770,1969,98023,4,2
447000.0,3,8800,0,0,3,7,1270,0,1968,98052,4,2
765000.0,3,6450,0,0,3,8,1480,710,1957,98136,7,2
445000.0,4,8111,0,0,3,9,2480,310,2004,98058,10,4
310000.0,3,6000,0,0,3,8,1170,340,1953,98118,4,2
380000.0,2,7191,0,3,4,7,990,810,1952,98056,7,2
325000.0,4,6975,0,0,3,7,1510,900,1957,98108,4,2
345000.0,4,7412,0,0,4,8,1480,770,1975,98058,11,2
300000.0,3,4760,0,0,3,6,950,0,1929,98106,4,3
530000.0,4,48351,0,0,3,8,1710,1150,1978,98077,7,2
583500.0,4,48351,0,0,3,8,1710,1150,1978,98077,7,2
410000.0,2,10125,0,0,4,7,1130,430,1954,98155,4,2
535000.0,2,5700,0,0,3,7,970,970,1937,98117,6,2
345000.0,4,5523,0,0,3,7,2040,0,1999,98148,10,4
539000.0,5,11727,0,0,4,7,1700,0,1954,98033,4,3
187000.0,2,2926,0,0,4,8,1050,0,1974,98198,7,2
270000.0,3,9583,0,0,4,7,1690,0,1969,98059,8,2
546000.0,2,6180,0,0,4,7,1120,0,1939,98115,4,2
520000.0,3,1036,0,0,3,10,1090,400,2008,98199,7,4
515000.0,5,6000,0,0,4,7,1390,830,1925,98144,8,3
990000.0,3,6000,0,0,4,8,1880,280,1939,98105,10,3
382000.0,2,10492,0,0,3,7,870,0,1937,98106,4,2
1210000.0,3,13600,0,0,4,8,1900,0,1956,98004,7,2
900000.0,4,5000,0,2,3,8,2470,900,2008,98126,14,4
675000.0,3,5350,0,1,4,7,2310,1060,1910,98136,11,3
460000.0,2,3300,0,0,4,7,880,0,1909,98107,4,2
234000.0,2,5375,0,0,4,5,940,0,1952,98198,4,2
399000.0,3,7191,0,0,3,7,1340,0,1974,98034,4,2
253500.0,3,12040,0,0,4,7,1440,0,1959,98042,6,2
475000.0,3,12632,0,0,4,7,1750,0,1952,98033,6,2
799000.0,3,4442,0,0,3,8,2860,0,2000,98199,10,4
390000.0,4,3864,0,0,3,8,1940,0,2003,98058,10,4
421000.0,2,11245,0,0,5,7,1400,0,1947,98155,6,2
296500.0,3,6033,0,0,4,7,1770,0,1987,98042,10,4
895000.0,4,4178,0,0,4,8,1710,0,1926,98112,8,3
386000.0,4,11897,0,0,3,8,2810,0,2003,98092,10,4
424000.0,3,13912,0,0,4,8,1580,0,1955,98155,4,2
749000.0,3,5000,0,0,3,7,1580,0,1926,98117,4,3
523000.0,3,8681,0,0,3,7,1440,0,1937,98115,4,3
389000.0,4,9147,0,0,3,10,2420,0,1998,98003,10,4
270000.0,4,15000,0,0,5,7,1930,0,1946,98198,6,2
275000.0,3,27215,0,0,5,7,1190,0,1943,98059,4,2
287500.0,4,6944,0,2,3,7,1310,930,1979,98001,10,2
427000.0,2,3780,0,0,3,6,920,0,1910,98103,4,2
508450.0,4,9600,0,0,4,7,1000,520,1955,98006,7,2
705000.0,3,6250,0,0,4,7,1460,0,1912,98103,8,3
380000.0,3,11173,0,0,1,7,1430,0,1955,98006,6,2
539900.0,3,4203,0,0,3,8,2500,0,2001,98065,10,4
330000.0,2,7250,0,0,3,5,720,0,1943,98027,4,2
455000.0,2,5720,0,0,3,7,850,290,1947,98115,4,2
510000.0,4,10935,0,0,3,10,3530,0,1992,98023,16,4
315000.0,3,14645,0,0,3,6,1220,0,1970,98059,8,2
206000.0,3,7000,0,0,4,7,1320,0,1967,98002,4,2
592500.0,4,8240,0,0,4,8,1370,800,1968,98052,12,2
744000.0,3,7512,0,0,4,8,2020,0,1981,98033,10,4
334500.0,3,3694,0,0,3,8,1990,0,1989,98042,10,4
886000.0,4,3900,0,0,4,7,1480,1180,1923,98112,8,3
600000.0,4,13500,0,0,4,8,1780,580,1973,98052,10,2
550000.0,3,5850,0,0,4,7,1000,360,1938,98116,7,2
184900.0,2,5000,0,0,5,6,1230,0,1911,98022,4,2
245000.0,3,7964,0,0,4,7,1260,0,1955,98148,6,2
370000.0,2,4172,0,0,3,7,1040,0,1946,98112,4,2
480000.0,4,9700,0,0,3,8,1670,1030,1978,98011,10,2
579000.0,3,4429,0,0,4,7,1800,0,1906,98103,7,4
339275.0,3,7260,0,0,3,7,1080,510,1964,98133,6,2
170000.0,3,10780,0,0,3,7,1370,0,1959,98168,7,2
950000.0,4,7644,0,0,3,10,3320,0,1995,98006,10,4
